ID,candidate,date,units,event,occur_count,svrty_level
4126,ABCDE00003,34728,4179,Component13_SensorB_Low,1,3
4127,ABCDE00003,34728,4179,Component13_SensorB_Low,1,3
4128,ABCDE00003,34730,4202,Component13_SensorB_Low,1,3
4129,ABCDE00003,36004,4248,Component13_SensorB_Low,1,3
4130,ABCDE00003,36004,4248,Component13_SensorB_Low,1,3
4131,ABCDE00003,36004,4248,Component13_SensorB_Low,1,3
4132,ABCDE00003,36004,4248,Component13_SensorB_Low,1,3
4133,ABCDE00003,36004,4248,Component13_SensorB_Low,1,3
4134,ABCDE00003,36004,4248,Component13_SensorB_Low,1,3
4135,ABCDE00003,36006,4271,Component13_SensorB_Low,1,3
4136,ABCDE00003,36006,4271,Component13_SensorB_Low,1,3
4137,ABCDE00003,36006,4271,Component13_SensorB_Low,1,3
4138,ABCDE00003,36006,4271,Component13_SensorB_Low,1,3
4139,ABCDE00003,36008,4294,Component13_SensorB_Low,1,3
4140,ABCDE00003,36010,4316,Component13_SensorB_Low,1,3
4141,ABCDE00003,36012,4339,Component13_SensorB_Low,1,3
4142,ABCDE00003,36012,4339,Component13_SensorB_Low,1,3
4143,ABCDE00003,36016,4385,Component13_SensorB_Low,1,3
4144,ABCDE00003,36016,4385,Component13_SensorB_Low,1,3
4145,ABCDE00003,36016,4385,Component13_SensorB_Low,1,3
4146,ABCDE00003,36016,4385,Component13_SensorB_Low,1,3
4147,ABCDE00003,36016,4385,Component13_SensorB_Low,1,3
4148,ABCDE00003,36020,4431,Component13_SensorB_Low,1,3
4149,ABCDE00003,36020,4431,Component13_SensorB_Low,1,3
4150,ABCDE00003,36020,4431,Component13_SensorB_Low,1,3
4151,ABCDE00003,36020,4431,Component13_SensorB_Low,1,3
4152,ABCDE00003,36020,4431,Component13_SensorB_Low,1,3
4153,ABCDE00003,36022,4453,Component13_SensorB_Low,1,3
4154,ABCDE00003,36022,4453,Component13_SensorB_Low,1,3
4155,ABCDE00003,36022,4453,Component13_SensorB_Low,1,3
4156,ABCDE00003,36022,4453,Component13_SensorB_Low,1,3
4157,ABCDE00003,36022,4453,Component13_SensorB_Low,1,3
4158,ABCDE00003,36022,4453,Component1_SensorJ_exceededLimit,1,1
4159,ABCDE00003,36024,4476,B_Component10_FluidB_SensorA_High,1,2
4160,ABCDE00003,36024,4476,Component13_SensorB_Low,1,3
4161,ABCDE00003,36024,4476,Component13_SensorB_Low,1,3
4162,ABCDE00003,36024,4476,Component13_SensorB_Low,1,3
4163,ABCDE00003,36024,4476,Component13_SensorB_Low,1,3
4164,ABCDE00003,36028,4522,Component13_SensorB_Low,1,3
4165,ABCDE00003,36028,4522,Component13_SensorB_Low,1,3
4166,ABCDE00003,36028,4522,Component13_SensorB_Low,1,3
4167,ABCDE00003,36030,4545,Component13_SensorB_Low,1,3
4168,ABCDE00003,36030,4545,Component13_SensorB_Low,1,3
4169,ABCDE00003,36030,4545,Component13_SensorB_Low,1,3
4170,ABCDE00003,36030,4545,Component13_SensorB_Low,1,3
4171,ABCDE00003,36030,4545,Component13_SensorB_Low,1,3
4172,ABCDE00003,36030,4545,Component13_SensorB_Low,1,3
4173,ABCDE00003,36032,4568,Component13_SensorB_Low,1,3
4174,ABCDE00003,36032,4568,Component13_SensorB_Low,1,3
4175,ABCDE00003,36036,4613,Component17_SensorB_discreteSensorD_Low,1,2
4176,ABCDE00003,36038,4636,B_Component10_FluidB_SensorA_High,1,2
4177,ABCDE00003,36038,4636,Component13_SensorB_Low,2,3
4178,ABCDE00003,36038,4636,Component13_SensorB_Low,1,3
4179,ABCDE00003,36038,4636,Component13_SensorB_Low,1,3
4180,ABCDE00003,36038,4636,Component13_SensorB_Low,1,3
4181,ABCDE00003,36038,4636,Component13_SensorB_Low,1,3
4182,ABCDE00003,36038,4636,Component13_SensorB_Low,1,3
4183,ABCDE00003,36038,4636,Component13_SensorB_Low,1,3
4184,ABCDE00003,36038,4636,Component13_SensorB_Low,1,3
4185,ABCDE00003,36038,4636,B_Component10_FluidB_SensorA_High,1,2
4186,ABCDE00003,36040,4659,B_Component10_FluidB_SensorA_High,1,2
4187,ABCDE00003,36040,4659,Component13_SensorB_Low,1,3
4188,ABCDE00003,36040,4659,Component13_SensorB_Low,1,3
4189,ABCDE00003,36040,4659,Component13_SensorB_Low,1,3
4190,ABCDE00003,36040,4659,Component13_SensorB_Low,1,3
4191,ABCDE00003,36044,4705,Component13_SensorB_Low,2,3
4192,ABCDE00003,36044,4705,Component13_SensorB_Low,3,3
4193,ABCDE00003,36044,4705,Component13_SensorB_Low,3,3
4194,ABCDE00003,36044,4705,Component13_SensorB_Low,3,3
4195,ABCDE00003,36044,4705,Component13_SensorB_Low,1,3
4196,ABCDE00003,36046,4728,Component13_SensorB_Low,1,3
4197,ABCDE00003,36046,4728,Component13_SensorB_Low,2,3
4198,ABCDE00003,36046,4728,Component13_SensorB_Low,2,3
4199,ABCDE00003,36046,4728,Component13_SensorB_Low,2,3
4200,ABCDE00003,36046,4728,Component13_SensorB_Low,2,3
4201,ABCDE00003,36048,4750,Component13_SensorB_Low,1,3
4202,ABCDE00003,36048,4750,Component13_SensorB_Low,2,3
4203,ABCDE00003,36048,4750,Component13_SensorB_Low,2,3
4204,ABCDE00003,36048,4750,Component13_SensorB_Low,1,3
4205,ABCDE00003,36050,4773,Component25_discreteaSensorE_Limit,1,2
4206,ABCDE00003,36050,4773,Component13_SensorB_Low,1,3
4207,ABCDE00003,36052,4796,Component13_SensorB_Low,4,3
4208,ABCDE00003,36052,4796,Component13_SensorB_Low,1,3
4209,ABCDE00003,36052,4796,Component13_SensorB_Low,3,3
4210,ABCDE00003,36052,4796,Component13_SensorB_Low,1,3
4211,ABCDE00003,36054,4819,Component13_SensorB_Low,1,3
4212,ABCDE00003,36054,4819,Component13_SensorB_Low,1,3
4213,ABCDE00003,36054,4819,Component13_SensorB_Low,4,3
4214,ABCDE00003,36054,4819,Component13_SensorB_Low,1,3
4215,ABCDE00003,36054,4819,Component13_SensorB_Low,1,3
4216,ABCDE00003,36056,4842,Component13_SensorB_Low,1,3
4217,ABCDE00003,36056,4842,Component13_SensorB_Low,1,3
4218,ABCDE00003,36056,4842,Component13_SensorB_Low,2,3
4219,ABCDE00003,36056,4842,Component13_SensorB_Low,3,3
4220,ABCDE00003,36062,4910,Component13_SensorB_Low,1,3
4221,ABCDE00003,36062,4910,Component13_SensorB_Low,2,3
4222,ABCDE00003,36062,4910,Component9_deltaSensorB_High,1,1
4223,ABCDE00003,36064,4933,Component13_SensorB_Low,3,3
4224,ABCDE00003,36064,4933,Component9_deltaSensorB_High,1,1
4225,ABCDE00003,36064,4933,Component9_deltaSensorB_High,1,1
4226,ABCDE00003,36066,4956,Component13_SensorB_Low,1,3
4227,ABCDE00003,36068,4979,Component13_SensorB_Low,1,3
4228,ABCDE00003,36068,4979,Component13_SensorB_Low,1,3
4229,ABCDE00003,36070,5002,Component9_deltaSensorB_High,1,1
4230,ABCDE00003,36070,5002,Component9_deltaSensorB_High,1,1
4231,ABCDE00003,36070,5002,Component9_deltaSensorB_High,2,1
4232,ABCDE00003,36072,5024,Component13_SensorB_Low,2,3
4233,ABCDE00003,36072,5024,Component7_deltaSensorB_High,1,1
4234,ABCDE00003,36072,5024,Component9_deltaSensorB_High,1,1
4235,ABCDE00003,36072,5024,Component9_deltaSensorB_High,3,1
4236,ABCDE00003,36072,5024,Component9_deltaSensorB_High,2,1
4237,ABCDE00003,36072,5024,Component9_deltaSensorB_High,1,2
4238,ABCDE00003,36074,5047,Component7_deltaSensorB_High,1,1
4239,ABCDE00003,36074,5047,Component9_deltaSensorB_High,1,1
4240,ABCDE00003,36074,5047,Component9_deltaSensorB_High,1,1
4241,ABCDE00003,36074,5047,Component9_deltaSensorB_High,1,1
4242,ABCDE00003,36074,5047,Component9_deltaSensorB_High,1,2
4243,ABCDE00003,36076,5070,Component13_SensorB_Low,2,3
4244,ABCDE00003,36076,5070,Component7_deltaSensorB_High,1,1
4245,ABCDE00003,36076,5070,Component9_deltaSensorB_High,1,1
4246,ABCDE00003,36076,5070,Component9_deltaSensorB_High,3,1
4247,ABCDE00003,36076,5070,Component9_deltaSensorB_High,1,1
4248,ABCDE00003,36076,5070,Component9_deltaSensorB_High,1,1
4249,ABCDE00003,36076,5070,Component9_deltaSensorB_High,1,2
4250,ABCDE00003,36076,5070,Component9_deltaSensorB_High,2,2
4251,ABCDE00003,36078,5093,Component13_SensorB_Low,3,3
4252,ABCDE00003,36078,5093,Component9_deltaSensorB_High,1,1
4253,ABCDE00003,36078,5093,Component9_deltaSensorB_High,1,2
4254,ABCDE00003,36080,5116,Component13_SensorB_Low,1,3
4255,ABCDE00003,36084,5162,Component1_SensorJ_exceededLimit,1,1
4256,ABCDE00003,36084,5162,Component5_SensorB_discreteSensorD_Low,1,2
4257,ABCDE00003,36086,5184,Component13_SensorB_Low,2,3
4258,ABCDE00003,36086,5184,Component13_SensorB_Low,1,3
4259,ABCDE00003,36086,5184,Component13_SensorB_Low,1,3
4260,ABCDE00003,36086,5184,Component13_SensorB_Low,1,3
4261,ABCDE00003,36086,5184,Component13_SensorB_Low,2,3
4262,ABCDE00003,36086,5184,Component13_SensorB_Low,2,3
4263,ABCDE00003,36088,5207,Component27_SensorA_High,1,2
4264,ABCDE00003,36088,5207,Component1_SensorG_Limit,1,2
4265,ABCDE00003,36088,5207,Component1_SensorG_Limit,1,2
4266,ABCDE00003,36092,5253,Component13_SensorB_Low,1,3
4267,ABCDE00003,36092,5253,Component13_SensorB_Low,1,3
4268,ABCDE00003,36094,5276,Component13_SensorB_Low,2,3
4269,ABCDE00003,36094,5276,Component13_SensorB_Low,1,3
4270,ABCDE00003,36094,5276,Component13_SensorB_Low,1,3
4271,ABCDE00003,36094,5276,Component13_SensorB_Low,1,3
4272,ABCDE00003,36098,5321,Component13_SensorB_Low,3,3
4273,ABCDE00003,36100,5344,Component13_SensorB_Low,2,3
4274,ABCDE00003,36100,5344,Component13_SensorB_Low,2,3
4275,ABCDE00003,36100,5344,Component1_SensorJ_exceededLimit,1,1
4276,ABCDE00003,36102,5367,Component13_SensorB_Low,1,3
4277,ABCDE00003,36102,5367,Component13_SensorB_Low,1,3
4278,ABCDE00003,36102,5367,Component13_SensorB_Low,2,3
4279,ABCDE00003,36102,5367,Component13_SensorB_Low,1,3
4280,ABCDE00003,36104,5390,Component13_SensorB_Low,1,3
4281,ABCDE00003,36104,5390,Component13_SensorB_Low,1,3
4282,ABCDE00003,36104,5390,Component13_SensorB_Low,1,3
4283,ABCDE00003,36104,5390,Component13_SensorB_Low,1,3
4284,ABCDE00003,36104,5390,Component1_SensorJ_exceededLimit,1,1
4285,ABCDE00003,36106,5413,Component13_SensorB_Low,2,3
4286,ABCDE00003,36106,5413,Component13_SensorB_Low,1,3
4287,ABCDE00003,36106,5413,Component13_SensorB_Low,2,3
4288,ABCDE00003,36108,5436,Component13_SensorB_Low,2,3
4289,ABCDE00003,36110,5458,Component13_SensorB_Low,1,3
4290,ABCDE00003,36112,5481,Component13_SensorB_Low,1,3
4291,ABCDE00003,36112,5481,Component13_SensorB_Low,1,3
4292,ABCDE00003,36116,5527,Component13_SensorB_Low,1,3
4293,ABCDE00003,36116,5527,Component13_SensorB_Low,1,3
4294,ABCDE00003,36116,5527,Component13_SensorB_Low,1,3
4295,ABCDE00003,36116,5527,Component1_SensorJ_exceededLimit,5,1
4296,ABCDE00003,36118,5550,Component1_SensorJ_exceededLimit,1,1
4297,ABCDE00003,36120,5573,Component13_SensorB_Low,1,3
4298,ABCDE00003,36120,5573,Component13_SensorB_Low,1,3
4299,ABCDE00003,36120,5573,Component13_SensorB_Low,1,3
4300,ABCDE00003,36120,5573,Component13_SensorB_Low,1,3
4301,ABCDE00003,36120,5573,Component13_SensorB_Low,1,3
4302,ABCDE00003,36120,5573,Component13_SensorB_Low,1,3
4303,ABCDE00003,36120,5573,Component13_SensorB_Low,1,3
4304,ABCDE00003,36124,5618,Component13_SensorB_Low,111,3
4305,ABCDE00003,36126,5641,Component13_SensorB_Low,1,3
4306,ABCDE00003,36126,5641,Component13_SensorB_Low,1,3
4307,ABCDE00003,36128,5664,Component13_SensorB_Low,1,3
4308,ABCDE00003,36128,5664,Component13_SensorB_Low,1,3
4309,ABCDE00003,36128,5664,Component13_SensorB_Low,1,3
4310,ABCDE00003,36128,5664,Component13_SensorB_Low,1,3
4311,ABCDE00003,36130,5687,Component1_SensorJ_exceededLimit,9,1
4312,ABCDE00003,36132,5710,Component13_SensorB_Low,1,3
4313,ABCDE00003,36132,5710,Component1_SensorJ_exceededLimit,1,1
4314,ABCDE00003,36132,5710,Component1_SensorJ_exceededLimit,1,1
4315,ABCDE00003,36134,5733,Component13_SensorB_Low,1,3
4316,ABCDE00003,36134,5733,Component13_SensorB_Low,1,3
4317,ABCDE00003,36134,5733,Component13_SensorB_Low,1,3
4318,ABCDE00003,36134,5733,Component13_SensorB_Low,1,3
4319,ABCDE00003,36134,5733,Component13_SensorB_Low,1,3
4320,ABCDE00003,36136,5755,Component13_SensorB_Low,1,3
4321,ABCDE00003,36136,5755,Component13_SensorB_Low,1,3
4322,ABCDE00003,36136,5755,Component13_SensorB_Low,1,3
4323,ABCDE00003,36138,5778,Component1_SensorJ_exceededLimit,1,1
4324,ABCDE00003,36140,5801,Component13_SensorB_Low,1,3
4325,ABCDE00003,36140,5801,Component13_SensorB_Low,1,3
4326,ABCDE00003,36140,5801,Component1_SensorJ_exceededLimit,1,1
4327,ABCDE00003,36144,5847,Component13_SensorB_Low,1,3
4328,ABCDE00003,36144,5847,Component13_SensorB_Low,1,3
4329,ABCDE00003,36144,5847,Component13_SensorB_Low,1,3
4330,ABCDE00003,36144,5847,Component13_SensorB_Low,1,3
4331,ABCDE00003,36144,5847,Component13_SensorB_Low,1,3
4332,ABCDE00003,36144,5847,Component13_SensorB_Low,1,3
4333,ABCDE00003,36148,5892,Component22_maxSensorC_High,1,1
4334,ABCDE00003,36148,5892,Component22_maxSensorC_High,1,1
4335,ABCDE00003,36150,5915,Component13_SensorB_Low,1,3
4336,ABCDE00003,36150,5915,Component13_SensorB_Low,1,3
4337,ABCDE00003,36150,5915,Component13_SensorB_Low,1,3
4338,ABCDE00003,36152,5938,Component13_SensorB_Low,1,3
4339,ABCDE00003,36152,5938,Component13_SensorB_Low,1,3
4340,ABCDE00003,36152,5938,Component13_SensorB_Low,1,3
4341,ABCDE00003,36156,5984,Component13_SensorB_Low,1,3
4342,ABCDE00003,36156,5984,Component13_SensorB_Low,1,3
4343,ABCDE00003,36156,5984,Component22_maxSensorC_High,3,1
4344,ABCDE00003,36156,5984,Component22_maxSensorC_High,1,1
4345,ABCDE00003,36156,5984,Component22_maxSensorC_High,4,1
4346,ABCDE00003,36156,5984,Component22_maxSensorC_High,1,1
4347,ABCDE00003,36158,6007,Component13_SensorB_Low,1,3
4348,ABCDE00003,36158,6007,Component13_SensorB_Low,1,3
4349,ABCDE00003,36160,6030,Component13_SensorB_Low,1,3
4350,ABCDE00003,36166,6098,Component13_SensorB_Low,1,3
4351,ABCDE00003,36166,6098,Component1_SensorJ_exceededLimit,1,1
4352,ABCDE00003,36168,6121,Component13_SensorB_Low,1,3
4353,ABCDE00003,36174,6189,Component27_SensorA_High,2,2
4354,ABCDE00003,36174,6189,Component22_maxSensorC_High,1,1
4355,ABCDE00003,36174,6189,Component1_SensorJ_exceededLimit,1,1
4356,ABCDE00003,36174,6189,Component1_SensorJ_exceededLimit,1,1
4357,ABCDE00003,36174,6189,Component1_SensorJ_exceededLimit,1,1
4358,ABCDE00003,36176,6212,Component13_SensorB_Low,1,3
4359,ABCDE00003,36176,6212,Component13_SensorB_Low,1,3
4360,ABCDE00003,36176,6212,Component1_SensorJ_exceededLimit,1,1
4361,ABCDE00003,36178,6235,Component5_SensorB_discreteSensorD_Low,2,2
4362,ABCDE00003,36180,6258,Component13_SensorB_Low,1,3
4363,ABCDE00003,36182,6281,Component13_SensorB_Low,1,3
4364,ABCDE00003,36182,6281,Component22_maxSensorC_High,2,1
4365,ABCDE00003,36182,6281,Component1_SensorJ_exceededLimit,1,1
4366,ABCDE00003,36184,6304,Component13_SensorB_Low,1,3
4367,ABCDE00003,36184,6304,Component13_SensorB_Low,1,3
4368,ABCDE00003,36188,6349,Component22_maxSensorC_High,1,1
4369,ABCDE00003,36188,6349,Component22_maxSensorC_High,2,1
4370,ABCDE00003,36190,6372,Component18_FluidB_SensorA_High,1,2
4371,ABCDE00003,36190,6372,Component13_SensorB_Low,1,3
4372,ABCDE00003,36190,6372,Component13_SensorB_Low,1,3
4373,ABCDE00003,36190,6372,Component13_SensorB_Low,1,3
4374,ABCDE00003,36190,6372,Component22_maxSensorC_High,1,1
4375,ABCDE00003,36190,6372,Component22_maxSensorC_High,2,1
4376,ABCDE00003,36190,6372,Component1_SensorJ_exceededLimit,1,1
4377,ABCDE00003,36192,6395,Component13_SensorB_Low,1,3
4378,ABCDE00003,36192,6395,Component22_maxSensorC_High,1,1
4379,ABCDE00003,36192,6395,Component13_SensorB_Low,1,3
4380,ABCDE00003,36194,6418,Component1_SensorJ_exceededLimit,1,1
4381,ABCDE00003,36198,6462,Component22_maxSensorC_High,1,1
4382,ABCDE00003,36206,6550,Component1_SensorJ_exceededLimit,1,1
4383,ABCDE00003,36208,6573,Component13_SensorB_Low,1,3
4384,ABCDE00003,36208,6573,Component22_maxSensorC_High,1,1
4385,ABCDE00003,36214,6639,Component13_SensorB_Low,1,3
4386,ABCDE00003,36214,6639,Component13_SensorB_Low,1,3
4387,ABCDE00003,36216,6661,Component13_SensorB_Low,1,3
4388,ABCDE00003,36222,6726,Component13_SensorB_Low,1,3
4389,ABCDE00003,36228,6791,Component1_SensorJ_exceededLimit,1,1
4390,ABCDE00003,36228,6791,Component1_SensorJ_exceededLimit,1,1
4391,ABCDE00003,36230,6812,Component22_maxSensorC_High,1,1
4392,ABCDE00003,36230,6812,Component1_SensorJ_exceededLimit,1,1
4393,ABCDE00003,36230,6812,Component1_SensorJ_exceededLimit,3,1
4394,ABCDE00003,36230,6812,Component1_SensorJ_exceededLimit,3,1
4395,ABCDE00003,36230,6812,Component1_SensorJ_exceededLimit,1,1
4396,ABCDE00003,36230,6812,Component1_SensorJ_exceededLimit,3,1
4397,ABCDE00003,36230,6812,Component20_maxSensorC_High,1,1
4398,ABCDE00003,36232,6834,Component1_SensorJ_exceededLimit,1,1
4399,ABCDE00003,36232,6834,Component20_maxSensorC_High,2,1
4400,ABCDE00003,36232,6834,Component1_SensorJ_exceededLimit,1,1
4401,ABCDE00003,36234,6856,Component1_SensorJ_exceededLimit,1,1
4402,ABCDE00003,36234,6856,Component1_SensorJ_exceededLimit,1,1
4403,ABCDE00003,36234,6856,Component1_SensorJ_exceededLimit,1,1
4404,ABCDE00003,36234,6856,Component1_SensorJ_exceededLimit,2,1
4405,ABCDE00003,36234,6856,Component1_SensorJ_exceededLimit,1,1
4406,ABCDE00003,36234,6856,Component1_SensorJ_exceededLimit,2,1
4407,ABCDE00003,36234,6856,Component1_SensorJ_exceededLimit,1,2
4408,ABCDE00003,36236,6877,Component13_SensorB_Low,1,3
4409,ABCDE00003,36236,6877,Component1_SensorJ_exceededLimit,1,1
4410,ABCDE00003,36236,6877,Component1_SensorJ_exceededLimit,1,1
4411,ABCDE00003,36236,6877,Component1_SensorJ_exceededLimit,1,1
4412,ABCDE00003,36236,6877,Component1_SensorJ_exceededLimit,1,1
4413,ABCDE00003,36236,6877,Component1_SensorJ_exceededLimit,1,1
4414,ABCDE00003,36238,6899,Component23_FluidB_SensorA_High,1,2
4415,ABCDE00003,36238,6899,Component13_SensorB_Low,1,3
4416,ABCDE00003,36238,6899,Component1_SensorJ_exceededLimit,1,2
4417,ABCDE00003,36238,6899,Component1_SensorJ_exceededLimit,1,1
4418,ABCDE00003,36238,6899,Component1_SensorJ_exceededLimit,2,1
4419,ABCDE00003,36238,6899,Component1_SensorJ_exceededLimit,1,1
4420,ABCDE00003,36238,6899,Component1_SensorJ_exceededLimit,1,1
4421,ABCDE00003,36238,6899,Component1_SensorJ_exceededLimit,1,1
4422,ABCDE00003,36242,6942,Component1_SensorJ_exceededLimit,1,1
4423,ABCDE00003,36242,6942,Component1_SensorJ_exceededLimit,1,1
4424,ABCDE00003,36244,6964,Component1_SensorJ_exceededLimit,1,1
4425,ABCDE00003,36244,6964,Component1_SensorJ_exceededLimit,1,1
4426,ABCDE00003,36244,6964,Component1_SensorJ_exceededLimit,1,1
4427,ABCDE00003,36246,6986,Component1_SensorJ_exceededLimit,1,1
4428,ABCDE00003,36252,7051,Component1_SensorJ_exceededLimit,3,1
4429,ABCDE00003,36252,7051,Component1_SensorJ_exceededLimit,2,1
4430,ABCDE00003,36252,7051,Component1_SensorJ_exceededLimit,1,1
4431,ABCDE00003,36252,7051,Component1_SensorJ_exceededLimit,1,1
4432,ABCDE00003,36256,7094,Component1_SensorJ_exceededLimit,1,1
4433,ABCDE00003,36260,7137,Component1_SensorJ_exceededLimit,1,1
4434,ABCDE00003,36264,7181,Component1_SensorJ_exceededLimit,1,1
4435,ABCDE00003,36266,7202,Component1_SensorJ_exceededLimit,1,1
4436,ABCDE00003,36268,7224,Component1_SensorJ_exceededLimit,1,1
4437,ABCDE00003,36270,7246,Component1_SensorJ_exceededLimit,1,1
4438,ABCDE00003,36270,7246,Component1_SensorJ_exceededLimit,1,1
4439,ABCDE00003,36272,7267,Component1_SensorJ_exceededLimit,1,1
4440,ABCDE00003,36272,7267,Component1_SensorJ_exceededLimit,1,1
4441,ABCDE00003,36274,7289,Component1_SensorJ_exceededLimit,1,1
4442,ABCDE00003,36274,7289,Component1_SensorJ_exceededLimit,1,1
4443,ABCDE00003,36274,7289,Component1_SensorJ_exceededLimit,1,1
4444,ABCDE00003,36276,7311,Component1_SensorJ_exceededLimit,1,1
4445,ABCDE00003,36276,7311,Component1_SensorJ_exceededLimit,1,1
4446,ABCDE00003,36276,7311,Component1_SensorJ_exceededLimit,1,1
4447,ABCDE00003,36276,7311,Component1_SensorJ_exceededLimit,1,1
4448,ABCDE00003,36276,7311,Component1_SensorJ_exceededLimit,2,1
4449,ABCDE00003,36276,7311,Component1_SensorJ_exceededLimit,1,1
4450,ABCDE00003,36276,7311,Component1_SensorJ_exceededLimit,1,1
4451,ABCDE00003,36276,7311,Component1_SensorJ_exceededLimit,2,1
4452,ABCDE00003,36278,7333,Component1_SensorJ_exceededLimit,1,1
4453,ABCDE00003,36278,7333,Component1_SensorJ_exceededLimit,1,1
4454,ABCDE00003,36278,7333,Component1_SensorJ_exceededLimit,1,1
4455,ABCDE00003,36278,7333,Component1_SensorJ_exceededLimit,1,1
4456,ABCDE00003,36278,7333,Component1_SensorJ_exceededLimit,1,1
4457,ABCDE00003,36278,7333,Component1_SensorJ_exceededLimit,1,1
4458,ABCDE00003,36278,7333,Component1_SensorJ_exceededLimit,1,1
4459,ABCDE00003,36278,7333,Component1_SensorJ_exceededLimit,3,1
4460,ABCDE00003,36280,7354,Component1_SensorJ_exceededLimit,2,1
4461,ABCDE00003,36280,7354,Component1_SensorJ_exceededLimit,1,1
4462,ABCDE00003,36280,7354,Component1_SensorJ_exceededLimit,2,1
4463,ABCDE00003,36280,7354,Component1_SensorJ_exceededLimit,1,1
4464,ABCDE00003,36280,7354,Component1_SensorJ_exceededLimit,1,1
4465,ABCDE00003,36282,7376,Component1_SensorJ_exceededLimit,2,1
4466,ABCDE00003,36282,7376,Component1_SensorJ_exceededLimit,2,1
4467,ABCDE00003,36286,7419,Component1_SensorJ_exceededLimit,3,1
4468,ABCDE00003,36288,7441,Component1_SensorJ_exceededLimit,1,1
4469,ABCDE00003,36290,7463,Component1_SensorJ_exceededLimit,1,1
4470,ABCDE00003,36290,7463,Component1_SensorJ_exceededLimit,1,1
4471,ABCDE00003,36290,7463,Component1_SensorJ_exceededLimit,1,1
4472,ABCDE00003,36290,7463,Component1_SensorJ_exceededLimit,1,1
4473,ABCDE00003,36290,7463,Component1_SensorJ_exceededLimit,1,1
4474,ABCDE00003,36290,7463,Component1_SensorJ_exceededLimit,2,1
4475,ABCDE00003,36292,7484,Component21_maxSensorC_High,1,1
4476,ABCDE00003,36292,7484,Component21_maxSensorC_High,1,1
4477,ABCDE00003,36292,7484,Component1_SensorJ_exceededLimit,1,1
4478,ABCDE00003,36292,7484,Component1_SensorJ_exceededLimit,1,1
4479,ABCDE00003,36292,7484,Component1_SensorJ_exceededLimit,1,1
4480,ABCDE00003,36292,7484,Component1_SensorJ_exceededLimit,1,1
4481,ABCDE00003,36292,7484,Component1_SensorJ_exceededLimit,1,1
4482,ABCDE00003,36292,7484,Component1_SensorJ_exceededLimit,1,1
4483,ABCDE00003,36292,7484,Component1_SensorJ_exceededLimit,1,1
4484,ABCDE00003,36292,7484,Component1_SensorJ_exceededLimit,1,1
4485,ABCDE00003,36292,7484,Component1_SensorJ_exceededLimit,1,2
4486,ABCDE00003,36294,7506,Component23_FluidB_SensorA_High,1,2
4487,ABCDE00003,36294,7506,Component27_SensorA_High,1,2
4488,ABCDE00003,36294,7506,Component1_SensorJ_High,1,2
4489,ABCDE00003,36294,7506,Component1_SensorJ_exceededLimit,1,1
4490,ABCDE00003,36294,7506,Component16_FluidB_SensorA_High,1,2
4491,ABCDE00003,36294,7506,Component1_SensorG_Limit,1,2
4492,ABCDE00003,36294,7506,Component1_SensorJ_exceededLimit,1,1
4493,ABCDE00003,36294,7506,Component1_SensorJ_exceededLimit,1,1
4494,ABCDE00003,36296,7528,Component1_SensorJ_exceededLimit,1,1
4495,ABCDE00003,36296,7528,Component1_SensorJ_exceededLimit,1,1
4496,ABCDE00003,36296,7528,Component1_SensorJ_exceededLimit,1,1
4497,ABCDE00003,36296,7528,Component1_SensorJ_exceededLimit,1,1
4498,ABCDE00003,36298,7549,Component1_SensorJ_exceededLimit,1,1
4499,ABCDE00003,36298,7549,Component1_SensorJ_exceededLimit,1,1
4500,ABCDE00003,36298,7549,Component1_SensorJ_exceededLimit,1,1
4501,ABCDE00003,36300,7571,Component1_SensorJ_exceededLimit,2,1
4502,ABCDE00003,36300,7571,Component1_SensorJ_exceededLimit,1,1
4503,ABCDE00003,36300,7571,Component1_SensorJ_exceededLimit,1,1
4504,ABCDE00003,36300,7571,Component1_SensorJ_exceededLimit,1,1
4505,ABCDE00003,36300,7571,Component1_SensorJ_exceededLimit,1,1
4506,ABCDE00003,36300,7571,Component1_SensorJ_exceededLimit,1,1
4507,ABCDE00003,36300,7571,Component1_SensorJ_exceededLimit,1,1
4508,ABCDE00003,36300,7571,Component1_SensorJ_exceededLimit,1,1
4509,ABCDE00003,36302,7593,Component23_FluidB_SensorA_High,1,2
4510,ABCDE00003,36302,7593,Component16_FluidB_SensorA_High,1,2
4511,ABCDE00003,36302,7593,Component20_maxSensorC_High,1,1
4512,ABCDE00003,36302,7593,Component1_SensorJ_exceededLimit,1,1
4513,ABCDE00003,36302,7593,Component1_SensorJ_exceededLimit,2,1
4514,ABCDE00003,36302,7593,Component1_SensorJ_exceededLimit,1,1
4515,ABCDE00003,36302,7593,Component1_SensorJ_exceededLimit,1,1
4516,ABCDE00003,36304,7614,Component1_SensorJ_exceededLimit,1,1
4517,ABCDE00003,36304,7614,Component1_SensorJ_exceededLimit,1,1
4518,ABCDE00003,36306,7636,Component1_SensorJ_exceededLimit,1,1
4519,ABCDE00003,36306,7636,Component1_SensorJ_exceededLimit,1,1
4520,ABCDE00003,36308,7658,Component1_SensorJ_exceededLimit,1,1
4521,ABCDE00003,36308,7658,Component1_SensorJ_exceededLimit,1,1
4522,ABCDE00003,36308,7658,Component1_SensorJ_exceededLimit,1,1
